udid,install_date,lang,country,hw_ver,os_ver
0d8e4ab49ec64735acc512cdfd310ccb,3/1/2016,en,US,"iPhone7,2",9.2.1
098a79df323f4716f27427c664874d6a0d9ff110,3/1/2016,en,AU,"iPod4,1",6.1.6
ae1564b2b9504888946109f761cfbafa,3/1/2016,en,GB,"iPad5,3",9.2.1
258d74432b124a678911b0b924b07869,3/1/2016,en,AU,"iPhone4,1",9.1
50309f56f3f14b41a74b3ee0657912c9,3/2/2016,en,AU,"iPad4,1",9.2.1
17a6b996717243629999f88c125b39f6,3/2/2016,en,AU,"iPhone4,1",9.2
fe64b7af6bb09455a3f7790e3cf4b908e1d54d66,3/2/2016,en,NZ,"iPod4,1",6.1.6
69a2f3f1ff304e079d5efb305b7eedd5,3/2/2016,nl,NL,"iPhone5,2",9.2.1
0849319015904f6cb43738c6e8d2cb17,3/2/2016,en,CA,"iPhone6,1",9.2.1
c35fa3e8ade04369b369fbf102495067,3/2/2016,en,US,"iPhone7,2",9.2.1
da30688519734dc182e94af9ec753656,3/2/2016,es,PE,"iPhone5,1",9.1
83d4effec2c742a68d032e8b8e96b1b0,3/2/2016,en,US,"iPhone8,1",9.2
f79f8aff2cb447ebb278e24592b16159,3/2/2016,zh,Ha,"iPhone6,2",8.1.2
28508624d02f486596aebaec06adcba5,3/2/2016,en,US,"iPad4,5",9.2.1
47eb8bb138834b1583858cd1bf22a13b,3/2/2016,en,US,"iPhone6,1",9.2.1
97f0ba1ba9f84437b975c01a9d011cc8,3/2/2016,en,US,"iPhone7,2",9.2.1
ecbfd35aa42d4828aa2819ce84906fd2,3/2/2016,en,US,"iPhone6,1",9.2.1
a15dc51017a044168c1476291e68c34c,3/2/2016,en,US,"iPhone8,1",9.2
ef9cd9d43859489ab30d4e35b13ab012,3/2/2016,de,DE,"iPhone7,2",9.2.1
c26d0bac8563414c9679c90a359de98b,3/2/2016,en,US,"iPhone7,1",9.2.1
9bfb48dab4ce41c18bcec26eaaf7371c,3/2/2016,en,US,"iPhone8,1",9.2.1
f126732597754cc4963991ebd53ed0e0,3/2/2016,en,US,"iPod5,1",9.2.1
7113ca5d494047fca7c856f534801773,3/2/2016,en,US,"iPad2,7",8.0.2
7a6178ed07084d2fb321f55aa202feb5,3/2/2016,en,US,"iPhone6,1",9.2.1
fb9c33fba6944e2ebb6564b6e265e68b,3/2/2016,en,US,"iPhone7,2",9.1
5903cce8023e489fb6e2420834ca84a8,3/2/2016,en,US,"iPhone7,1",9.2.1
887e4120cb294be699d1896ed40fa72f,3/2/2016,en,US,"iPod5,1",8.4
fec9202fc3d94a9e930911072c097447,3/2/2016,en,US,"iPhone5,3",9.2.1
5bf4a6a6992f4d80a3bd466abe1a42e5,3/2/2016,en,AU,"iPad3,4",9
6d77dbf8e1494b51887c137562419c9e,3/2/2016,en,US,"iPhone8,1",9.2.1
32f594361ba34d758957a8e57e975333,3/2/2016,es,MX,"iPad3,1",9.2.1
cb08f724a7254f57be055235b245ae66,3/2/2016,en,US,"iPhone8,1",9.2.1
d063bb3304cd47d5abc3d0ff28b715a4,3/2/2016,en,US,"iPhone4,1",9.2.1
0cfa8ba469794b239ce4f64fcaa534b2,3/2/2016,en,US,"iPhone7,2",9.2.1
314da563eabc443b8754b79b80ec63b1,3/2/2016,en,CA,"iPhone8,1",9.2.1
90fa84f3a8df4b94ab0050cb9e7b9ef4,3/2/2016,en,US,"iPhone8,1",9.2.1
02bb1de6b0894adb95eecd8db72dfadd,3/2/2016,es,MX,"iPad2,1",9.2.1
8c9ef6cfd39943c8809f24df322a49ac,3/2/2016,en,US,"iPhone6,1",9.2.1
162978449d1b4a4fa8434ff6b8d06313,3/2/2016,en,US,"iPhone8,1",9.2.1
7800e5940c874ecf806f110cd6575290,3/3/2016,en,ID,"iPhone6,2",9.2.1
917b8abfca7d4ebd9b1247e0229d8fac,3/3/2016,nl,NL,"iPhone7,2",9.2.1
eb53e84935814cfba1f0f39aa7852138,3/3/2016,tr,TR,"iPad4,1",8.4
32256d51dc8d4e899972dad5118afcd5,3/3/2016,ja,JP,"iPhone7,2",9.2.1
a38896e0496e4beeabd060dbad551e6b,3/3/2016,en,US,"iPhone7,2",9.2.1
e617f19bff2e471f8035d0260dd7b2f0,3/3/2016,it,IT,"iPad3,3",9.2.1
9f86e078d7be4cfca481e38ddf40d3f0,3/3/2016,en,GB,"iPhone7,2",9.2.1
7ea606b01e664409a5579742b09306b9,3/3/2016,en,US,"iPhone6,1",9.2.1
c9e9865842f147e38e6b4b8aab6e62fb,3/3/2016,en,GB,"iPhone4,1",9.2.1
223cf00f689e4f6392ac130e262cfdf1,3/3/2016,en,US,"iPhone8,1",9.2.1
cd6e1ec642d94c5199ec98017206a770,3/3/2016,tr,TR,"iPad2,5",8.4
88b460fbf1f549c7b4ed243c2103cfe8,3/3/2016,en,GB,"iPad5,1",9.2.1
2a8a4eabb7224477bac10f3fcc7dc3db,3/3/2016,en,US,"iPhone6,1",9.2.1
aaf1b51f126f4c86856a7307c0f975e2,3/3/2016,en,US,"iPad3,4",7.0.4
24da358163d94e4b99332f914c982da0,3/3/2016,en,GB,"iPhone6,2",9.2.1
9ec814c8f93848d49e1d8cf39c256828,3/3/2016,en,MX,"iPhone7,2",9.2.1
d96537ecbc4e47e99868b2a642cdb9b8,3/3/2016,en,US,"iPhone6,1",9.3
8b569cea91254be6a4791a8b9ade3f43,3/3/2016,en,IE,"iPod5,1",9.2
c63c83fe79da453a91821c40a183eabf,3/3/2016,en,US,"iPhone7,2",9.2.1
46116760dddc4e31a5782ebde7b06685,3/3/2016,en,US,"iPhone7,2",9.2.1
b5ceea2087374acc99e8f2f262bbf130,3/3/2016,en,US,"iPad5,1",9.2.1
3b4a141a6a414c8cbd459df90b909268,3/3/2016,en,US,"iPad4,4",9.2.1
5e897c911cf948c9bc85335fdd9e5300,3/3/2016,en,US,"iPod7,1",9.2
58f584b3f6dc4d2cadd0e53b0b7d8742,3/3/2016,en,US,"iPhone5,3",9.2.1
a49ca24c81ad4d359d7a2c1cee4d0592,3/3/2016,en,US,"iPhone6,1",9.2.1
672635f1765c4cb4b0f14162705a14c3,3/3/2016,en,CA,"iPhone5,1",9.1
9081ff5e6e794cfa84e3fc2b105305bd,3/3/2016,en,US,"iPhone7,2",9.2
5c638bb03896437db5c3c1d6b366fb8b,3/4/2016,en,AE,"iPad4,1",8.1.2
c875693fa05f4207ae2291981495f443,3/4/2016,en,GE,"iPhone6,1",9.2
484cee72d5c14166bcf6ea6abcf4c7d5,3/4/2016,he,IL,"iPhone7,2",8.1.2
54a646792bf448fbbcfb6ba8bb7bf2a9,3/4/2016,en,US,"iPhone6,1",9.2.1
6468d042d3a6435ba3ddb1eb4c6d7c9b,3/4/2016,es,DO,"iPhone5,1",9.2.1
c940a8c7cbf84ffd90dccb2752011bf6,3/4/2016,pl,GB,"iPhone7,2",9.2.1
5b594ac09db4431f844d241294a5ef7c,3/4/2016,tr,TR,"iPhone6,2",9.2.1
0d9d056b222e4c67a391134dc30b16c3,3/4/2016,en,US,"iPhone6,1",9.2.1
a1cd6c5c6ff248db9f72523c10e57cb2,3/4/2016,en,GB,"iPad4,2",9.2
b655afdb2b9f4ff5897ec71f2e229b67,3/4/2016,en,VN,"iPhone8,2",9.2.1
601d5a215c144b819d4bbdeaad7d55fb,3/4/2016,tr,TR,"iPhone7,1",9.2.1
c42160ef8f19467daf914944127c14ca,3/4/2016,en,US,"iPad3,6",9.2.1
5bc02be079db475aa8490bed9fd50a81,3/4/2016,en,GB,"iPad5,1",9.2.1
d21cb443a29e4f7295f3f41c1bf7a0bb,3/4/2016,nl,NL,"iPhone6,2",9.2.1
53ac24fa14c3415ca369217b1358d42f,3/4/2016,en,PH,"iPhone6,2",9.2.1
4abfaf9c2fb344a893c48ebde425d02b,3/4/2016,pt,BR,"iPhone4,1",9.2.1
2ecf68c28ab64b77948f27485f94594f,3/4/2016,en,GB,"iPad4,4",9.2.1
3f89fb1ff1334404aee8fe0530b526d5,3/4/2016,en,GB,"iPhone7,2",9.2
b5305769dbe444879f5340989e50f198,3/4/2016,en,US,"iPad2,4",9.2
adcb4f4bdb7f477782586ae650bbcb2b,3/4/2016,ru,RU,"iPhone6,2",9.2.1
4bf53710208c4660882e0348e196dff0,3/4/2016,en,AE,"iPhone7,2",9.2.1
d7494004a18d4c11bdc6501eef21a745,3/4/2016,en,GB,"iPhone7,2",9.2.1
4317a935a2fd4b2abbd62489def3cfdc,3/4/2016,en,US,"iPhone7,2",9.2.1
98d243a7f4d24e1689ed7c4fcfbd8090,3/4/2016,en,US,"iPhone5,2",9.2
cbbceef911a541238e34622f724dbb0a,3/4/2016,en,US,"iPad5,4",9.2
3efb4f4a29ae475e9c85d0d85a59dc35,3/4/2016,en,PH,"iPhone3,2",7.1.2
982f1ed109bb45ccab98f52ef8bbfd38,3/4/2016,en,US,"iPod7,1",9.2.1
3c550b55428d4eb389e4e6e74470c86c,3/4/2016,en,US,"iPhone6,1",9.1
ac3f47636d884ddcbdbafff72c0c175e,3/4/2016,en,US,"iPhone6,1",9.2.1
e76146e490644f3187c040c0ffb354ec,3/4/2016,en,US,"iPhone6,1",9.2.1
c7b9797ab14d4e45878065235e784748,3/4/2016,id,ID,"iPhone5,2",9.1
9f1bf7f96df0409b8c75dbe83f350974,3/4/2016,en,US,"iPhone6,1",9.2.1
65a7c5bbb9494d959fbba7c8e5117636,3/4/2016,en,US,"iPhone8,2",9.2.1
6013a4af66a549b9a155b31aec01d6ba,3/4/2016,en,AU,"iPad3,1",9.2.1
2d8f068786f641cdad066e695dc6dd52,3/4/2016,en,NZ,"iPhone8,1",9.2.1
126280cfec30491da597e7af94e08665,3/5/2016,en,VI,"iPad4,2",9.1
d585146fd9ef456cba8dd4cb2c3559ad,3/5/2016,en,US,"iPhone6,1",8.1
8e9ec0ce3132430f89b685517da8cdcb,3/5/2016,en,US,"iPhone7,1",9.2.1
d9a8649038664096a2bca0866195bb5f,3/5/2016,pt,CV,"iPhone6,1",9.1
7b8017641ea74146a35685fcb0ac7000,3/5/2016,en,US,"iPhone7,1",9.2
f6b8b89f033e42ecb719cc5950a82dc8,3/5/2016,pl,PL,"iPhone6,1",9.2.1
bd0b9a8b100846919108322e40c514fc,3/5/2016,en,PH,"iPod5,1",9.2.1
787474a75d42413a9e8d65632aeb7cf4,3/5/2016,en,PH,"iPhone8,2",9.0.2
e368b85f8a254cadab2ef4d0b0414b61,3/5/2016,en,US,"iPhone3,1",7.1.2
87358d16682944a4956b5f4be4208238,3/5/2016,en,GB,"iPod5,1",9.2.1
8e0c92bbc16f42f586c993ea73cb5a58,3/5/2016,es,CO,"iPad2,4",8.1.2
1df8209fc322458186babc25f74305ec,3/5/2016,en,GB,"iPhone4,1",9.2.1
8f4d126a1c7f4aa9893dd35d5a68c8d8,3/5/2016,de,DE,"iPhone5,2",9.2.1
dac4b93b7dd94844993ebc1182028fb4,3/5/2016,en,ES,"iPhone4,1",9.2.1
4b459fc3f1884e558084d99072a4b1b3,3/5/2016,en,NL,"iPhone4,1",8.3
b524a37f9ef54229897ea6d8a69a352b,3/5/2016,en,US,"iPhone7,2",9.2.1
c9f6d0b3d13e4223bb056ac279dc4a84,3/5/2016,en,US,"iPad2,7",9.2.1
62bd7023722a421ba7b88ce8cfb0ef35,3/5/2016,en,US,"iPhone5,3",9.2.1
4c7fb530089a45319def67e751c09794,3/5/2016,nl,NL,"iPad4,4",9.2.1
965bc301ba8d4b1389093eecfe46ce32,3/5/2016,en,AZ,"iPhone5,1",9.2.1
3afb9188f1b0456c97a6b29579432869,3/5/2016,en,US,"iPhone7,2",9.2.1
5bf41eb3bf744d7d80fcebf876fb3ef9,3/5/2016,ar,IQ,"iPad5,3",9.2.1
6dc152186575471bb5c1cdee6b3dfb64,3/5/2016,en,US,"iPhone6,1",9.1
00928ce3250a4de7ba9ed2a463403b0e,3/5/2016,en,US,"iPhone7,2",9.0.2
bb7e8ea409984622b620ee4ea739455c,3/5/2016,ru,RU,"iPhone8,1",9.2
0ce06378fd68470ea4b5c42395097958,3/5/2016,ar,IQ,"iPhone8,1",9.2.1
2a7ab42735504cf6a00d60ce77067247,3/5/2016,en,US,"iPad4,1",9.2.1
7d7bc40d8c384ee8a1fe5977804b441c,3/5/2016,en,US,"iPod5,1",9.2.1
2959d12894884d67963d4f10eb4c18c4,3/5/2016,en,US,"iPhone5,3",9.2.1
71188633d6dd40018ae0a390a0ea01e1,3/5/2016,en,US,"iPhone3,3",7.1.2
e155721944454b6686dc40b19f518a90,3/5/2016,en,US,"iPhone7,1",9.2.1
e30f5a783c2040b2ae07514df565452c,3/5/2016,en,AU,"iPhone8,2",9.2.1
a1fb649e719c47108128a15f3064986b,3/5/2016,en,US,"iPhone6,1",9.1
871d6ff6ad204ea5bd234d771eb1f092,3/5/2016,en,US,"iPhone7,1",9.2.1
5b184e2fd4064552971ad73efb9a8eb8,3/5/2016,en,US,"iPod5,1",9.2.1
d37e627124744431adecc2af9408f900,3/5/2016,en,US,"iPhone7,2",9.2.1
06de3bc997b34ca39fae54fe778a7e1c,3/5/2016,en,GB,"iPhone7,2",9.2.1
fe748e3c31874f68ae9a5c2570b500ec,3/5/2016,en,US,"iPhone6,1",9.2.1
7683ac3374fe4283b00321aae8d5a0a7,3/5/2016,en,MY,"iPhone5,2",9.2
36250aad77a0494fbbc7c1d3b653d45a,3/5/2016,en,NZ,"iPad2,4",9.2.1
02c995b8de0945208b49ccc7a81c733c,3/5/2016,en,CA,"iPhone6,1",9.2
4d26d378cab7431aa4fc70bc7d90e4d4,3/5/2016,en,SA,"iPad4,4",9.2.1
4fef87464da943c09a8f16ebc1f18ed8,3/5/2016,en,AU,"iPhone4,1",7.0.2
34c475df1f5c4040a6e1bb541afe7229,3/6/2016,en,NZ,"iPhone7,2",9.2
86cbda952fd046d0b98f943097a97959,3/6/2016,en,GB,"iPhone6,2",9.2.1
e266c4ef27c745908806b74c6127e39a,3/6/2016,en,GB,"iPhone4,1",9.1
28d8956a4ed4414aa8daa2a398edc1ec,3/6/2016,sv,SE,"iPhone7,2",9.2.1
c975416dc4fa43768fcda4b8d65e65d7,3/6/2016,en,US,"iPhone5,3",9.2.1
ae5401f3ec4c4e08a635179efef95689,3/6/2016,en,CH,"iPhone8,1",9.1
5cc5f2153ea44e1c91c7d9c4eec3d672,3/6/2016,en,US,"iPad2,5",9.0.2
956b2b5c8fe94f2cad554873113a3613,3/6/2016,en,US,"iPhone5,1",9.2
6a045eac11ba459497a12b1e81a9e8f7,3/6/2016,en,US,"iPhone7,2",9.2.1
b9c06573f56c45c5908946c928a0a5ec,3/6/2016,en,AU,"iPad5,3",9.2.1
19bbd4edeb044e18be6e4d4ba07600e5,3/6/2016,en,CA,"iPhone5,1",9.1
63505d8ff18e4c7084204682f499fc14,3/6/2016,en,US,"iPhone6,1",9.2.1
20ca340525bd469fb9248d83ae67d3be,3/6/2016,en,NP,"iPhone7,2",9.2.1
fc8826ac24484d09a76fbe900adfcd08,3/6/2016,en,US,"iPhone6,1",9.2.1
9458b8a1259648be8b85c14e8e9f266e,3/7/2016,en,US,"iPad2,7",9.2.1
a7d7ce6bef1644838a3e54fc6dc72465,3/7/2016,da,DK,"iPhone7,2",9.2.1
9d2cf3497cc5425db2abf08055065398,3/7/2016,nb,NO,"iPhone5,2",9.2.1
78c91f44bde74224b016094ee93100a0,3/7/2016,da,DK,"iPhone3,2",7.1.2
56b8d43630a346a2b6fd38542f28b698,3/7/2016,en,US,"iPhone7,2",9.2.1
41ae4b2883344450a3674715ddb8c6e0,3/7/2016,en,US,"iPhone7,2",9.2.1
353e3f28bb1a4a77a1bf1132e5303740,3/7/2016,tr,TR,"iPad4,1",9.2
74afc7ce5f214cffbe82020f4f1d6632,3/7/2016,en,US,"iPhone8,2",9.2.1
b1b912902b7047919e312ad7bb3560e0,3/7/2016,en,US,"iPhone6,1",9.2
0764fdd153114e01be4efc66b6ebf6fc,3/7/2016,en,GB,"iPhone5,4",9.2
93b74896f6234e2bb4f6bb3f7d9189be,3/7/2016,en,US,"iPhone7,2",9.2.1
94760e6499bf47078135dd8c6adff36e,3/7/2016,en,US,"iPhone8,1",9.2
526c7579527445838c955df952a9a343,3/7/2016,fr,FR,"iPhone5,2",9.2.1
f8d09ffa3fd141e196263e2663ee6d94,3/7/2016,en,GB,"iPhone8,1",9.2.1
97587900a2dc43fd8fa53fb6c68780e4,3/7/2016,en,US,"iPhone8,1",9.1
87ac78090d7b4450a4b1450984807057,3/7/2016,en,US,"iPhone5,3",9.2.1
376349a1d043412492018134e470df7c,3/7/2016,en,US,"iPhone5,2",8.4
64cf5305a52f457e89c0392b5f65deef,3/7/2016,en,US,"iPhone5,3",9.2.1
a1e13a8cab2b45e2a8eeb405ec2a0ae5,3/7/2016,th,TH,"iPad3,3",7.1.2
0fca6806a6844ea4808c565534273566,3/7/2016,en,GB,"iPod5,1",7
578fe7b362634f6c8f726fa267d2cc2f,3/7/2016,en,US,"iPhone5,3",9.2.1
293b9a7c67314e66b73705bdc39e89d4,3/7/2016,ja,JP,"iPhone7,2",9.2.1
e3505054100e4d54a4f96adae9fb211c,3/7/2016,en,US,"iPhone6,1",9.1
28c5f5bd8cd24edaadf675454af9d4d2,3/7/2016,en,US,"iPad4,1",9.2.1
accc416dff7a446dbace2226e9c8a453,3/7/2016,en,US,"iPad2,5",8.1.2
58482070f3614fd0aeea8a97a05e7f9e,3/7/2016,en,US,"iPhone8,1",9.2.1
dccf2b2693944f1fa37ceaf15e31ffd7,3/7/2016,en,US,"iPhone7,1",9.1
cc3180c08089444099b70572dafc80c4,3/7/2016,en,GB,"iPhone7,2",9.2.1
c6655bdadb8d4459a6fc26688f81b4f9,3/1/2016,nb,NO,"iPhone6,2",9.2.1
ba7b0007f0724680bc34dce863896b34,3/1/2016,en,AU,"iPhone6,2",9.2.1
f9157d0cee7f4c808af66511e184b79c,3/1/2016,en,US,"iPhone8,1",9.1
4ef5cbadae7e492e8495bd3b85b1ce35,3/1/2016,en,SA,"iPhone8,1",9.2.1
d790670c8d10491299293ecffcb21dc4,3/1/2016,da,DK,"iPhone6,2",9.2.1
6975efeb6873440292bb490ec5b7728a,3/1/2016,es,CO,"iPhone6,2",9.2.1
92c4c1e6da014469a2d6f0b9fb02cd2f,3/1/2016,de,DE,"iPad4,2",9.2.1
b32a59fed1f142b59153e9c90fc85eac,3/1/2016,en,GB,"iPad6,7",9.2
da8d6f6f688147849baa7471d3f6d594,3/1/2016,en,US,"iPhone6,1",9.2.1
a548c17346774b2a958d27108ad60714,3/1/2016,fr,FR,"iPhone7,2",9.3
f8ffba88cb01483a9a1736d11547ef2a,3/1/2016,en,US,"iPhone7,1",9.2.1
17159f5d642e4efa92346c70854db7ba,3/1/2016,en,US,"iPad4,1",9.2
972794938e8c4f6abdb75268142a7883,3/1/2016,en,DE,"iPhone8,1",9.2.1
83ae8300ba484c6eb97e4c9f920fa7d8,3/1/2016,en,US,"iPhone7,2",9.2.1
265640db76324259992a4e6fc4ca77a5,3/1/2016,en,US,"iPhone7,1",9.2.1
bc8fd589dce94d0ca4f7a397b7a6fa08,3/1/2016,en,US,"iPhone8,1",9.2.1
a30518c13dc94ea4afbdddfd0600f05e,3/1/2016,en,KW,"iPhone7,1",9.1
adab782526e94aa78a20d3a2b2228f2c,3/1/2016,en,US,"iPhone7,2",9.2.1
d28dbdf68165498e8c0934f274f48137,3/1/2016,en,US,"iPhone8,1",9.2.1
c51f0e1f61544861a03262ceead0a165,3/1/2016,en,AZ,"iPhone6,2",9.2.1
3cfbbae1941d4f60b7f9fcf3cb8c0b2c,3/1/2016,en,US,"iPhone7,2",9.2
d86d530c2cfa4eb9816e1652b3511c9a,3/1/2016,en,US,"iPad5,3",9.0.2
a4170f3a481c46888ff68f0851fa4cea,3/1/2016,en,JO,"iPhone7,1",9.2.1
12b57ffdb8ad4d6fa356f31ab6b1362b,3/1/2016,ar,IQ,"iPhone4,1",9.2.1
5ed29a03be6348c89aa85ae11c8f2685,3/1/2016,en,US,"iPhone7,2",9.1
d437b1635d2a4bf18febe506573ca678,3/1/2016,en,CA,"iPad4,4",8.1.3
acb90cf86f8e4db38b577bcb30ff9424,3/1/2016,en,US,"iPhone8,1",9.2.1
ea394dd49529476f8f5b69a5fa329ce6,3/1/2016,en,US,"iPhone4,1",9.2.1
5f4094f2f677455bb0960efd90aa77b7,3/1/2016,en,US,"iPhone6,1",9.2.1
eccbb746b5954c2dab2c778202038515,3/1/2016,en,US,"iPhone5,3",9.2.1
07a4bae905fb4fa4b12797c0146ef32d,3/1/2016,en,US,"iPhone8,2",9.2.1
916a3659a17c499a909a7e97f684824c,3/1/2016,en,SK,"iPhone5,2",8.4.1
112d59ed9ab0453698adf23744fd8994,3/2/2016,tr,TR,"iPhone6,2",9.2.1
f8f34ea6e86542c682ebfd776606d08c,3/2/2016,en,US,"iPhone4,1",7.0.4
24dde6b4fa6f4d93a712534d47cfb8c8,3/2/2016,en,GB,"iPhone7,2",9.2.1
ea895694579b4ce5ac57013164e78657,3/2/2016,en,US,"iPhone5,3",9.2.1
371f6e461da7438996d6ebe247b91959,3/2/2016,en,US,"iPhone7,2",9.2.1
7283e26211bf4cf2b5111b130c01a671,3/2/2016,nl,NL,"iPhone5,4",9.2
b7506337f7e34670b1cf68bd0a372580,3/2/2016,en,IN,"iPhone7,2",9.2.1
e0b32b836aae402ca0cf9c1c875ed126,3/2/2016,en,CA,"iPod7,1",9.2.1
647be558ab824372b140023b41c13fa4,3/2/2016,en,GB,"iPhone7,2",9.2.1
b74bc847bf644ea795bbd5d3c9c1b0b7,3/2/2016,en,US,"iPhone4,1",9.2.1
dff34f7e079c46e09109b44ed12dda6e,3/2/2016,nb,NO,"iPhone7,2",9.2.1
72b68d1c0662451880472d982748ac44,3/2/2016,en,US,"iPod5,1",9.2.1
a781a3245385428e8c4fd49439fce8c6,3/2/2016,en,US,"iPhone7,2",9.2.1
14bce8b5b41c4914b27c185c1de974d8,3/2/2016,en,US,"iPhone8,1",9.0.2
25541bd9ee72412a8ebc3ff85ccec6a6,3/2/2016,en,US,"iPhone6,1",9.2.1
88f9c8d8d1974359a0ca4d88c3728cce,3/2/2016,en,US,"iPhone5,3",9.1
985e4a93e49048ffb939cf4c42b28c3f,3/2/2016,en,US,"iPhone8,2",9.2.1
4250da6cb58942a3aee1e8be31129133,3/2/2016,en,CA,"iPhone4,1",8.3
420f32e805714199bb845714d6241c60,3/2/2016,en,US,"iPhone4,1",8.3
53976864993b48f9b8c8faf5e58e0cc1,3/2/2016,en,US,"iPhone7,2",9
22dc68e12d2f46a48e7c94f6d4657309,3/2/2016,en,US,"iPhone7,2",9.2.1
9928ada913464a70971e468075e4ae34,3/2/2016,en,US,"iPhone5,2",9.2.1
d731ddcde0f0456eba7b971766f5e2c5,3/2/2016,en,US,"iPhone5,3",9.2.1
ee1775ecd7c34bee9a4cb88eccf04812,3/2/2016,en,US,"iPhone7,2",9.2.1
5ee9eeb591574c91b8518e32a342a52b,3/2/2016,en,US,"iPhone4,1",9.2.1
59890722a99b4def939b241402392d3b,3/2/2016,en,US,"iPod5,1",9.2.1
7d4246bc17cd4685b8f5024d96db3ce6,3/2/2016,en,LT,"iPhone7,2",9.2.1
c2eae8921cf244ef8158af7ef5e4b939,3/2/2016,da,DK,"iPhone5,4",9.2.1
afba5270243f45c59faf441267687b7a,3/2/2016,en,PH,"iPhone3,1",7.1.2
f8069d34d277409fb190328f694089b4,3/3/2016,th,TH,"iPhone6,2",9.2.1
0146f568139540178f2ec6110cbf7b53,3/3/2016,en,AU,"iPhone5,2",9.2.1
e789ca5893f64468a77f205b1cbbfb90,3/3/2016,nl,NL,"iPhone8,1",9.2.1
766583c2f6e643a387fdd5c7b3e81e92,3/3/2016,en,EG,"iPhone7,1",8.4.1
202fb51813e14bf1b7f45a3a158a0ee4,3/3/2016,zh,Ha,"iPhone7,2",9.2.1
ab2cfa45d17242d08e651e7f2f2b22df,3/3/2016,pt,PT,"iPhone8,1",9.2.1
0c713a8e289e4b4d82dc847743b2318f,3/3/2016,en,GB,"iPhone7,2",9.2.1
bd6ab58d7cff41cba9d0a1051129cdc8,3/3/2016,en,US,"iPhone7,2",9.2.1
ea80a90b5d454e27a011485d4c1c08b5,3/3/2016,en,US,"iPhone7,2",9.2.1
2d6b18f791b54fc888b792cf0815c724,3/3/2016,en,US,"iPod5,1",9.2.1
7b12769575464700bd841f2ef82efde0,3/3/2016,en,GB,"iPhone5,2",9.2.1
92a275a24b5c42a29bbf5e2cc894b12c,3/3/2016,en,GB,"iPhone7,2",9.2.1
0e73044fada64b95ba16664c948aabd8,3/3/2016,en,US,"iPhone7,2",9.2.1
12476c0be26b44659aa5ed50bbe0cc6c,3/3/2016,en,US,"iPhone7,2",9.2.1
eb933542bbf945618691fd3153e25dba,3/3/2016,en,GB,"iPhone8,2",9.2.1
30647e8103b043fab3e73c74914086d8,3/3/2016,en,CA,"iPhone6,1",9.2.1
8e85e2bfb9fa4ff7a567978f4e4732ee,3/3/2016,en,US,"iPhone8,1",9.2.1
e0908c8fa09440a497f3bfb53741bdfc,3/3/2016,en,US,"iPhone8,2",9.2.1
6d1540dc964c44caaf58f09f0047415c,3/3/2016,en,US,"iPhone8,1",9.1
11c968ecac6c49538589f3de8da80790,3/3/2016,en,MX,"iPhone8,1",9.2.1
8119111c05174d16909d5cbe3645bd04,3/3/2016,en,GB,"iPhone8,1",9.2.1
11afc65c032f4f8692ba5ffa0ef7cf3e,3/4/2016,ru,RU,"iPhone7,2",9.2.1
58146d83fa314603a48b7c8d5ac7212b,3/4/2016,ja,JP,"iPhone7,1",9.2.1
39caf0973aa44bb3b73f5565f8eaea9c,3/4/2016,en,ID,"iPhone6,1",9.2.1
209fcf1f472f481791cd2eee555609f5,3/4/2016,nb,NO,"iPhone4,1",9.2.1
21f90141c8294fe3afd03ec0b5d3e2a1,3/4/2016,en,US,"iPhone4,1",9.2.1
e993721df4664420839ea17729596e70,3/4/2016,en,US,"iPhone8,1",9.2.1
2e7ab52494534f6e8aa9fab958ff11e6,3/4/2016,en,US,"iPhone5,3",8.3
ac0f6cc88e164df89ee56f44d4ac56c9,3/4/2016,en,PH,"iPhone7,2",9.2
4597866ee9aa45e6851f2883a3a5b796,3/4/2016,en,US,"iPhone8,1",9.2.1
b443253821bb4ddfbd56c6c82f213364,3/4/2016,en,JO,"iPad5,4",9.2.1
51449ba0de22417890200ebceab65dd1,3/4/2016,en,NZ,"iPhone8,1",9.2.1
667d2a1d1dde49fd9be64c345915e1ac,3/4/2016,en,GB,"iPhone7,1",9.2.1
0fc947f6e2614d7e9fee28bd7ae3ea49,3/4/2016,es,CA,"iPhone7,2",9.1
04d5dfb23403400ea9bfbec8705b4d44,3/4/2016,en,US,"iPhone4,1",9.2.1
49dce48e606745b7bc610e47e3afb673,3/4/2016,en,US,"iPhone5,3",9.2.1
8a5dde70497943958af0df7f378c22e8,3/4/2016,en,US,"iPhone8,1",9.2.1
202c3576af774a8dba75224d7170ae24,3/4/2016,fi,FI,"iPhone3,1",7.1.2
9fae3a33f42243b79e8fb3311da88bf3,3/4/2016,es,CR,"iPhone5,1",9.2.1
e44678c7db5d4ea985ac7292022b656c,3/4/2016,en,GB,"iPhone5,2",9.2.1
ade29f74873342bcaa302d7e4ab36bd8,3/4/2016,en,US,"iPhone8,2",9.2.1
878ea976d852422eb1bfe4b5844843e7,3/4/2016,en,US,"iPad2,3",9.2.1
45bbe35dca2f44d88a8746b31bd96451,3/4/2016,en,US,"iPhone7,2",9.2.1
f630762a62d645b7828a5fb617401788,3/4/2016,nb,NO,"iPhone7,2",9.2.1
