udid,lang,country,hw_ver,os_ver,purchased,morning,afternoon,night,weekday,weekend,duration,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14,first_week_count,first_week_avg,days_played_firstweek,second_week_count,second_week_avg,days_played_secondweek
9e0358155cdc4e78b26d0379d4ca098c,en,US,"iPhone3,2",7.1.2,N,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
80e2a4c56f3546bcb7c9b23f8245bc4d,en,US,"iPad2,2",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
175fd46752574af083815360feb6a8c6,en,CA,"iPad4,4",8.3,N,0,8,0,8,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,0,0,0
bc3906b634464aa69b72a6b025ef2a4c,en,US,"iPhone8,1",9.2.1,N,2,13,0,13,2,31,4,2,3,2,0,2,0,0,0,0,0,0,0,0,13,2,5,0,0,0
a905e0ee6a1b405c9f849f04a77a1fed,en,US,"iPhone5,3",8.4.1,N,26,137,0,134,29,59,5,17,0,0,0,0,14,2,0,2,4,2,5,0,36,5,3,15,2,5
af015e9910134e95bf4738c0117ddeef,en,US,"iPhone8,1",9.2.1,N,5,2,1,8,0,7,2,5,0,0,0,0,0,1,0,0,0,0,0,0,7,1,2,1,0,1
0da304f5ba264fe0892c166ccc48e23e,en,UY,"iPhone6,1",9.2.1,N,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
125afae50afb486da25038651fe20eb2,pl,PL,"iPhone6,2",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
b60910b07e4d46110da20ed65bd0a351d13c0995,en,US,"iPod4,1",6.1.6,N,0,6,0,6,0,15,4,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0
08502e834bb34e149199c1af9c745154,en,US,"iPhone5,3",8.4.1,N,3,8,1,8,4,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
767d8d1e0ab04da98c345ffc94e84000,es,US,"iPhone5,3",9.2.1,N,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
f119342389064982a244b24d316227dc,en,US,"iPhone8,1",9.2.1,N,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
cb78313770fa463f87326737929edf09,en,US,"iPad2,5",9.2.1,N,0,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
2f3dc83629784e7bbb7fa4689fe85f34,id,ID,"iPhone6,2",8.1.3,N,2,0,10,12,0,1,6,4,2,0,0,0,0,0,0,0,0,0,0,0,12,2,3,0,0,0
eed093b74f6047a197c961df82c2103e,en,AU,"iPhone6,2",9.2.1,N,0,4,3,7,0,3,2,3,0,2,0,0,0,0,0,0,0,0,0,0,7,1,3,0,0,0
5a18d57b45c44eed9c1c426a7a603db7,en,AU,"iPhone7,2",9.2.1,N,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
940d60b7e18a410a80f6b857a21f7764,ru,UA,"iPhone5,1",9.2.1,N,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
554b8f1b981d4051ba3b344cb1c069fe,en,TH,"iPhone7,2",9.2.1,N,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
16805279ce234afebda2243a21ed8004,en,US,"iPhone6,1",9.2.1,N,6,31,14,42,9,17,6,5,27,4,5,0,0,1,0,0,0,0,0,0,47,7,5,1,0,1
a50719df63884da3ad1f34e6c68afc26,en,US,"iPhone7,2",9.2.1,Y,17,3,0,20,0,1,16,4,0,0,0,0,0,0,0,0,0,0,0,0,20,3,2,0,0,0
723d9dd856084b2181157a2fda79dd78,en,US,"iPhone7,1",8.4.1,N,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
0032d6b65a5f436fae77344d008e1e5c,en,US,"iPhone7,2",9.2,N,2,13,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,0,0,0
ffa26612e46f4b42a74f39d6b92ff2d6,en,US,"iPad2,5",8.3,N,8,0,0,8,0,12,1,2,3,0,0,0,1,0,0,0,0,0,1,0,7,1,4,1,0,1
309a173a28164efa9f0029f8c9b155d9,en,IE,"iPhone7,2",9.2,N,24,5,10,22,17,12,4,1,0,2,2,0,0,3,2,11,3,10,1,0,9,1,4,30,4,6
5083cdf487ab4b4bbb9e58aefdc83014,en,IE,"iPad3,4",9.0.2,N,1,3,0,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0
e77f9b9bc64b45e38ad169b4436ce074,es,ES,"iPad4,2",9.2.1,N,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0
fb2b92ad68644feeb816f1839cffbd6d,en,US,"iPhone7,2",9.2.1,N,110,201,8,220,99,60,8,11,13,8,0,0,7,4,6,0,9,5,0,0,47,7,5,24,3,4
f23b5da33f72475088313aa8b321243b,en,NO,"iPad5,3",9.2,N,1,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
2ff460ea51834ceea9a497919a57b2dd,en,GB,"iPhone7,2",9.2.1,Y,72,62,31,144,21,48,10,6,3,8,4,9,7,0,29,13,0,5,27,5,47,7,7,79,11,5
e039e380477e49528687cc934abd7854,en,GB,"iPhone5,4",9.2.1,N,3,2,0,4,1,4,2,0,2,0,1,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0
f705c87eeb7c4681b98f2cafafd8db5d,zh,Ha,"iPhone8,2",9.2.1,N,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
0869efd62b2d426a858b816b9e201c1e,fr,CA,"iPhone3,1",7.1.2,N,10,11,0,17,4,4,2,8,7,3,1,0,0,0,0,0,0,0,0,0,21,3,5,0,0,0
a3d9a54570a34062bf644b5f0d77946e,nb,NO,"iPhone7,2",9.2.1,N,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
9b1cee1925d94e82835054176216e3ec,en,US,"iPhone7,2",9.1,N,5,43,30,53,25,7,18,15,3,9,16,12,4,1,0,0,0,0,0,0,77,11,7,1,0,1
aeea5d06442b4f19936100fb3deeafbc,en,US,"iPad2,5",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
93b81997e7d04fba9f57f78258771443,en,US,"iPhone6,1",9.2.1,N,4,6,11,9,12,45,2,0,0,2,4,0,0,0,2,0,1,1,0,0,8,1,3,4,1,3
82d31e25932d450fab1cde8383f11064,en,US,"iPhone6,1",9.1,N,0,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
88491b1bb12f439fb419a01bbacbed6b,en,US,"iPhone8,1",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
93dfa5f09acc4d1bb6e6c43e6458b695,en,US,"iPhone7,2",9.2.1,N,1,2,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
c0b924b070b24c3088ad8c6cb15151c5,en,US,"iPhone7,1",9.2.1,N,32,50,10,62,30,17,1,15,19,17,12,10,14,3,0,0,0,0,0,0,88,13,7,3,0,1
3d3580c3896e4b44891766e78c08f4f9,en,US,"iPad2,5",7.1.2,N,2,1,3,6,0,56,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,1
5fbb4ec3fb8c41b89ed602dee3c4d711,en,US,"iPhone7,2",9.2.1,N,0,5,22,26,1,11,4,7,12,0,0,0,1,2,0,0,0,1,0,0,24,3,4,3,0,2
790a7040310e490488d50d24603bb43c,en,GB,"iPhone7,2",9.2.1,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4ff38d8d7b6246f3a93532b5d078d55c,en,SA,"iPhone7,1",9.2.1,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
50cce92296e946c489577c9a6e254660,en,TH,"iPhone6,2",9.2.1,N,45,10,24,47,32,31,3,16,24,4,1,11,1,2,10,0,0,2,0,0,60,9,7,14,2,3
88ac097ba66a4d0d88a9975247a673a9,en,IS,"iPhone7,2",9.2,N,32,6,1,29,10,21,6,5,2,2,0,0,0,6,0,6,0,0,0,0,15,2,4,12,2,2
3abc0d8848b0431f94a673d4e0534e30,es,CL,"iPad4,4",9.2,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
005ba6745e204f639eba2cea2728dbe8,de,CH,"iPad2,1",9.2.1,N,2,4,3,5,4,5,2,2,3,1,0,1,0,0,0,0,0,0,0,0,9,1,5,0,0,0
3bce6cf1588240388ddac56564140d5c,en,AU,"iPod5,1",9.1,N,2,49,64,96,19,49,3,0,5,6,6,1,10,30,8,2,0,0,0,0,31,4,6,40,6,3
35139d91bac24fcbbfd803f0ad24854b,en,US,"iPad4,4",9.2.1,N,0,7,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0
2beb0f98e1704bfdbf65c84e0377cf3a,ar,KW,"iPhone7,1",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5f4854c859ab410b89f82d8e7766c210,en,US,"iPad5,3",9.2.1,N,0,3,0,1,2,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34ca067810a6499b8ca8dc8c3941a849,fr,CA,"iPhone6,1",9.2.1,N,25,196,8,181,48,59,11,1,0,0,0,0,0,6,0,5,15,29,12,5,12,2,2,72,10,6
3b32b202367c412fa8993f65bba7c899,en,US,"iPad2,1",8.2,N,1,4,2,7,0,13,4,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,1,3,0,2
d49aaa809b6148379bc48a6c49a6832b,en,US,"iPhone6,1",8,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5abe879f60cc4181adea44f853bf0475,en,US,"iPhone7,2",9.2.1,N,6,23,0,25,4,29,1,13,3,0,0,0,0,0,2,0,1,0,0,0,17,2,3,3,0,2
e637504e918b42f1957287688105629a,en,US,"iPhone8,1",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5adb382802d84c848f82820e38cfcfac,tr,TR,"iPhone6,2",9.2.1,N,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
36f154dac3d241a094c373fed24390b6,nl,NL,"iPad4,1",8.1.3,N,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
b870ee80864d4c54ac921d01aaab4147,zh,TW,"iPhone7,1",9.2.1,N,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0
dfdeeb4642ed44dba41ee4dcde3d5b2e,en,US,"iPhone6,1",9.2,Y,6,3,16,8,17,2,8,16,1,0,0,0,0,0,0,0,0,0,0,0,25,4,3,0,0,0
0b675a2f07a04132a662e85f0dd70441,en,US,"iPhone6,1",9.2.1,N,0,6,7,13,0,49,4,0,0,0,0,0,0,0,0,0,0,0,6,0,4,1,1,6,1,1
87937d849a3443dcbc156570484b903e,en,AU,"iPhone8,2",9.2.1,N,17,1,31,33,16,7,32,16,0,0,0,0,1,0,0,0,0,0,0,0,49,7,3,0,0,0
902c9db7faed4225808a0b0f37214850,en,GB,"iPhone5,2",9.2.1,N,18,1,2,13,8,49,6,3,0,3,0,0,0,0,0,0,0,0,0,0,12,2,3,0,0,0
26c3b1ad59734b5fb061c465aa268c68,ru,RU,"iPhone5,2",8.4,N,4,2,14,13,7,41,11,6,1,0,0,0,0,0,0,0,0,0,0,0,18,3,3,0,0,0
7d759cf0062344c1b2624f3e53ca1f84,en,FR,"iPhone7,2",9.3,N,2,10,2,6,8,9,6,4,0,0,0,0,0,0,4,0,0,0,0,0,10,1,2,4,1,1
8578d1a2aece48e8b466deab37530339,lo,LA,"iPhone7,2",9.2.1,N,2,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
abbf26ff6f4142d79681fc68e7c3fca3,it,IT,"iPhone5,2",9.2.1,N,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0
d6411ecef0164ff390865d6844620cbe,en,US,"iPhone8,2",9.2.1,N,1,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
a510323acecd40ad93e1e475ac805398,es,ES,"iPad2,6",9.2.1,N,1,1,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
f7f4771fb4dc40fb9d45e126eb2d89d4,en,US,"iPhone7,2",9.2.1,N,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
68d25fea36824ca4b276d483d35879f5,en,AE,"iPhone8,1",9.2.1,N,22,5,3,21,9,36,5,4,2,2,0,2,3,1,0,0,2,0,1,1,18,3,6,5,1,4
1c24f41a5e81433687d9e9ffc0bf49b4,en,CA,"iPhone6,1",9.2.1,N,15,23,1,15,24,49,2,10,4,2,4,0,4,0,8,2,2,0,0,0,26,4,6,12,2,3
b055d968bf904ebbab13ff00dc2f36c3,en,GB,"iPhone3,2",7.1.2,N,5,1,1,5,2,15,3,1,0,0,1,1,0,0,0,0,0,0,0,0,6,1,4,0,0,0
4e68a982dab245c3bfde871e127ab1b9,ru,RU,"iPad4,7",8.3,N,7,4,3,3,11,6,2,10,1,0,0,0,1,0,0,0,0,0,0,0,14,2,4,0,0,0
08c5068ba1024d378ce03da7a0038676,en,US,"iPhone8,2",9.2.1,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
bcd15dab0e93416f85a622620c798282,en,GB,"iPad4,4",9.2.1,N,19,8,22,23,26,34,9,19,0,10,1,0,0,0,4,1,0,0,0,0,39,6,4,5,1,2
c79626040e044e469f15b03bf32cba03,en,GB,"iPad3,5",9.2.1,N,9,13,0,15,7,8,3,0,2,6,5,1,0,0,5,0,0,0,0,0,17,2,5,5,1,1
f01ed72a58f946c3b8f4dcbe26e9ef0b,nl,NL,"iPhone6,2",9.2.1,N,14,1,4,9,10,50,2,3,3,0,0,0,0,0,0,0,0,0,0,0,8,1,3,0,0,0
5b25225efca84f69b7af3b896814ad43,en,SG,"iPhone5,4",9.2.1,N,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
73628d01bee6499085fbb730781317b0,en,AU,"iPad4,1",9.2.1,Y,2,2,1,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0
a0d185c8a16e4838864476525b8c15e0,en,US,"iPhone6,1",9.2.1,N,8,17,6,23,8,13,7,4,5,0,3,5,3,1,0,0,2,0,0,1,27,4,6,4,1,3
ee9ad41e1fbc4a128434ab04fc735abb,en,US,"iPhone7,2",9.2.1,N,6,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0
add44e30cd25447cbd725a3d0d233a15,en,US,"iPhone6,1",9.2.1,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2e62ea764f0545a78dfaf768cd2f5f52,de,DE,"iPhone5,4",8.3,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
035504b6f3714da5a897d911b1dece51,en,US,"iPhone7,2",8.3,N,3,1,0,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0
512ca79638a24dbf9f62426f68c22081,en,GB,"iPhone3,1",7.1.2,N,1,0,2,3,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
891f01f764de4354bc2e6945382a170c,en,GB,"iPad2,4",9.2.1,N,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
65c50ef96cfb416fb718d90bc25d4367,nb,NO,"iPhone4,1",8.4.1,N,90,60,29,104,75,58,15,11,14,18,33,20,7,2,2,0,1,3,1,3,118,17,7,12,2,6
cbcb10a943e74f92a3ae03883849c79c,en,ES,"iPad4,1",9.0.2,N,5,0,0,1,4,11,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,4,1,1
940690522e274a27be617db5314457cc,en,US,"iPhone8,1",9.2.1,Y,3,0,1,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0
5ed222ac74874ec7a506b8e4ba867a9c,en,US,"iPhone7,2",9.2.1,N,1,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0
ea86b740826044e3b3dabdc29b20e620,en,IE,"iPhone5,4",9.2.1,N,18,16,6,22,18,12,3,4,4,0,3,4,2,1,3,2,3,6,5,0,20,3,6,20,3,6
6d1934837c2e4176ab882681b8e55ffb,en,US,"iPhone8,1",9.2.1,N,22,24,21,54,13,19,1,4,0,3,0,0,18,2,6,0,18,11,1,0,26,4,4,38,5,5
b3ec135741f948bfb1c712da22b24fb9,en,US,"iPhone7,2",9.2,N,0,21,0,20,1,4,20,0,0,0,1,0,0,0,0,0,0,0,0,0,21,3,2,0,0,0
306eddde13404a8caaf243e0585dc2ce,en,US,"iPhone8,2",9.2.1,N,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
12734b3beb3d4727895f7fc57a4b6ffc,en,US,"iPhone8,1",9.2,N,5,41,2,40,8,13,11,9,1,1,0,8,1,7,7,1,0,0,0,2,31,4,6,17,2,4
b262f9adbb06464b859b3745db946ef2,en,US,"iPhone5,2",9.2.1,N,1,5,0,5,1,4,2,1,2,0,1,0,0,0,0,0,0,0,0,0,6,1,4,0,0,0
fb21be7bc2fb48a1b936f36c07533f10,en,US,"iPad4,4",9.2.1,N,9,30,6,26,19,16,4,4,1,5,9,5,1,2,0,0,5,3,2,0,29,4,7,12,2,4
56647bca5c564e82bef941a651a21760,en,US,"iPhone6,1",9.2.1,N,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
e1545abf3f904e7490f902b41fec2810,en,US,"iPhone8,1",9.2.1,Y,1,10,3,14,0,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,14,2,2,0,0,0
06b044ecfe8f4aec9a5464e2208a6da6,en,AU,"iPad5,4",8.4,N,2,3,10,15,0,22,1,6,0,0,0,0,0,1,3,0,0,0,0,0,7,1,2,4,1,2
581415c226f1483787e3b51fd40e7108,en,US,"iPad2,4",9.2.1,N,6,8,21,24,11,13,1,7,9,3,4,0,2,0,0,0,0,5,2,2,26,4,6,9,1,3
a60d7faf93c94915ad89bb82bec4ea40,en,US,"iPod5,1",9.2.1,N,43,46,17,79,27,60,5,7,7,2,7,4,8,4,0,3,0,0,2,0,40,6,7,9,1,3
25a7693a7a764319badc668ed278b2d2,en,US,"iPhone8,1",9.2,N,4,4,2,10,0,7,2,6,1,0,0,0,0,1,0,0,0,0,0,0,9,1,3,1,0,1
29013979dec74841a23f2bd0d46199a6,en,US,"iPhone7,2",9.2.1,N,4,0,1,5,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0
3466cf0f00584d7aa0699a8b5ed6c0e1,pt,BR,"iPhone8,1",9.2.1,N,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
41b7a57bc4614100ad6d547bdd1b0966,en,US,"iPhone6,1",9.2.1,N,2,0,3,5,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0
cb01218d52674202bc0c8fb3918df166,en,US,"iPhone5,3",9.2,N,0,4,2,2,4,46,1,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,0,1
3ba4c27d135e419fad5ceddd8cb4f9d0,nl,NL,"iPhone6,2",8.1.3,N,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a4a794e122834fc0835e2dce86c3cbd6,en,US,"iPhone6,1",9.2.1,Y,8,5,1,8,6,31,3,2,2,5,1,0,0,0,0,0,0,0,0,0,13,2,5,0,0,0
1c8b071fed33430f93c735a142c0d418,en,GB,"iPhone7,2",9.2.1,N,16,9,1,24,2,12,6,5,1,2,0,2,2,5,2,0,0,0,1,0,18,3,6,8,1,3
cf60a13ff3d5463a84fca151bd2d593f,en,CA,"iPad4,4",9.2,N,10,9,0,11,8,30,2,2,0,0,0,0,0,0,0,3,1,0,0,0,4,1,2,4,1,2
f5b576650f8b4e6085e2f3392078b2a8,th,TH,"iPhone6,2",9.2.1,N,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
6f3dde35fe314b488307b6b07f659a14,de,DE,"iPad4,4",9.2.1,N,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0
b606e2c1de8e4564adb0997cb3e19b7b,en,US,"iPad2,1",9.2.1,N,2,1,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
da19c4214a1f4add820e7638cd700670,en,GB,"iPad3,1",9.2.1,N,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
a6fd10303e42428d913beb066a763606,en,US,"iPhone7,2",8.2,Y,84,103,27,147,67,59,16,9,10,12,15,6,3,4,12,6,5,11,8,9,71,10,7,55,8,7
ed9ec5f8733d4b88bab16e2e3ffe956c,en,GB,"iPhone7,2",9.2.1,N,25,3,30,24,34,35,5,0,5,2,9,0,5,5,0,0,1,2,0,0,26,4,5,8,1,3
663856c5223f43b0ab12357522091d98,en,GB,"iPad2,1",9.2.1,N,0,5,0,5,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0
4bd4ae722759402ca1c6782e88d790a8,en,US,"iPad4,1",9.2.1,N,3,60,2,57,8,55,5,12,2,1,3,0,1,0,0,0,0,0,0,0,24,3,6,0,0,0
20cf9693d20e4a52a6fac74671b45c08,en,IE,"iPhone6,2",9.2.1,N,6,5,9,17,3,43,3,6,4,3,0,0,0,1,0,0,0,0,0,0,16,2,4,1,0,1
4af2d6e6ae974424931933b8f34db8dd,en,US,"iPad4,4",9.2.1,N,0,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0
09eb508696e44e32968185cf9b0445f4,en,US,"iPhone8,1",9.2.1,N,16,40,0,50,6,18,6,11,3,3,1,3,11,10,1,1,0,0,0,2,38,5,7,14,2,4
b228c81ed63c4bfaace7bb9250b17f59,it,IT,"iPad2,1",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
bc1f1c21ebb94d03a37d7face424ef52,fr,FR,"iPhone6,2",9.2.1,N,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0
46143e38226c4e56b40dd59ca01b4cd9,en,US,"iPhone7,2",9.2.1,N,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
ed26ff38fccb4dabb570c17690297927,en,US,"iPad4,2",9.1,N,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
9dc1282701654d47a43f93259afa3531,en,GB,"iPhone5,2",8.4.1,N,0,1,3,4,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0
40e1d0eb3aad46059e073fb87d14f233,en,US,"iPad5,4",9.2,N,0,3,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
b15ec423462c44f083b59b4e65ffbbd4,en,US,"iPhone6,1",8.4,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
be0bb053b46b46389605e5ee1c4273b4,es,US,"iPad2,5",9.2.1,N,10,23,0,25,8,45,2,1,8,0,3,1,0,0,0,3,0,4,6,1,15,2,5,14,2,4
db11bc3492b94992aa794b9184a2fa08,en,US,"iPhone7,2",9.2.1,N,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0
e0d70d2e8790405591d2fa51cb60a3b4,en,FJ,"iPhone7,2",9.2.1,N,2,30,9,36,5,7,9,14,10,1,4,2,0,1,0,0,0,0,0,0,40,6,6,1,0,1
2f9d08444f294031a496b6ec3f85ae54,en,US,"iPhone8,1",9.1,N,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
b7a1b74aec564a88b762ff2d041270fe,en,US,"iPhone6,1",9.3,N,2,2,1,5,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0
bac3a32d0ac74f60b791869b61851cec,en,US,"iPhone8,1",9.2.1,N,0,2,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0
06f196949ff9458995c9c81c099a1928,en,US,"iPhone6,1",9.2,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
809f8b9c4be649438c62cd269f4652c5,en,NZ,"iPad4,4",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
dd7807bdda9248aa9106b3f4ea341985,en,US,"iPhone5,2",9.2.1,N,0,3,2,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0
32ff13cd008d4754abb846235d37e582,en,US,"iPhone8,2",9.2,N,6,6,13,20,5,8,7,2,0,0,5,6,0,2,3,0,0,0,0,0,20,3,4,5,1,2
79e85143f25e44e9a37e90f2071cb7cd,en,US,"iPad2,2",7.0.6,N,5,4,1,7,3,23,1,3,1,0,1,0,0,0,0,0,0,2,1,0,6,1,4,3,0,2
4cca4d4487b74988a53b7f0ed9ea2fea,en,US,"iPhone3,3",7.1.2,N,15,14,29,17,41,17,6,6,5,7,4,0,0,0,0,0,0,0,0,0,28,4,5,0,0,0
ff5fb90d3d024f9492a84a64b6c6cd94,en,AU,"iPad5,3",9.2.1,N,0,0,4,4,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0
87ccbcd6026c4b06b60487a2c4c1bf3c,en,AL,"iPhone5,4",9.2,N,1,2,6,7,2,14,3,1,0,2,0,0,0,1,0,0,0,0,0,0,6,1,3,1,0,1
323e2a7ec33d4bddbee8de81a6e760d5,en,AU,"iPhone5,2",9.2.1,N,0,0,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0
